Episode,Terminal State,Reward,Running Average
89309,BOUNDARY,-2000,30623.569662631984
89310,BOUNDARY,-2001,30623.204366812228
89311,BOUNDARY,-2001,30622.83907917278
89312,BOUNDARY,-2002,30622.47378851666
89313,BOUNDARY,-2002,30622.108506040553
89314,BOUNDARY,-2001,30621.743242940636
89315,BOUNDARY,-2000,30621.377999216256
89316,BOUNDARY,-2001,30621.012752474362
89317,BOUNDARY,-2002,30620.647502715048
89318,BOUNDARY,-2001,30620.282272330325
89319,BOUNDARY,-2000,30619.91706131954
89320,BOUNDARY,-2001,30619.55184729064
89321,BOUNDARY,-2002,30619.186630243727
89322,BOUNDARY,-2000,30618.821443765253
89323,BOUNDARY,-2000,30618.45626546354
89324,BOUNDARY,-2001,30618.091084143118
89325,BOUNDARY,-2001,30617.72591099916
89326,BOUNDARY,-2001,30617.36074603139
89327,BOUNDARY,-2000,30616.99560043436
89328,BOUNDARY,-2001,30616.63045181802
89329,BOUNDARY,-2000,30616.265322571617
89330,BOUNDARY,-2000,30615.900201500055
89331,BOUNDARY,-2000,30615.53508860306
89332,BOUNDARY,-2001,30615.16997268616
89333,BOUNDARY,-2000,30614.804876137598
89334,BOUNDARY,-2001,30614.43977656883
89335,BOUNDARY,-2002,30614.07467397996
89336,BOUNDARY,-2001,30613.709590758484
89337,BOUNDARY,-2000,30613.344526903747
89338,BOUNDARY,-2000,30612.979471221654
89339,BOUNDARY,-2000,30612.61442371193
89340,BOUNDARY,-2002,30612.24936198791
89341,BOUNDARY,-2001,30611.884319629287
89342,BOUNDARY,-2001,30611.519285442457
89343,BOUNDARY,-2000,30611.15427061997
89344,BOUNDARY,-2000,30610.78926396848
89345,BOUNDARY,-2000,30610.424265487716
89346,BOUNDARY,-2001,30610.059263984956
89347,BOUNDARY,-2001,30609.694270652624
89348,BOUNDARY,-2000,30609.329296682634
89349,BOUNDARY,-2002,30608.964308498136
89350,BOUNDARY,-2002,30608.59932848349
89351,BOUNDARY,-2002,30608.234356638426
89352,BOUNDARY,-2002,30607.869392962664
89353,BOUNDARY,-2002,30607.504437455933
89354,BOUNDARY,-2000,30607.13951250084
89355,BOUNDARY,-2000,30606.774595713727
89356,BOUNDARY,-2002,30606.40966471194
89357,BOUNDARY,-2002,30606.044741878086
89358,BOUNDARY,-2000,30605.67984959377
89359,BOUNDARY,-2001,30605.31495428552
89360,BOUNDARY,-2001,30604.950067144135
89361,BOUNDARY,-2001,30604.585188169334
89362,BOUNDARY,-2001,30604.220317360847
89363,BOUNDARY,-2000,30603.85546590871
89364,BOUNDARY,-2002,30603.49060024171
89365,BOUNDARY,-2000,30603.125765120574
89366,BOUNDARY,-2001,30602.760926974464
89367,BOUNDARY,-2001,30602.396096993296
89368,BOUNDARY,-2002,30602.031263987108
89369,BOUNDARY,-2001,30601.666450335128
89370,BOUNDARY,-2002,30601.301633657826
89371,BOUNDARY,-2002,30600.93682514462
89372,BOUNDARY,-2000,30600.572047173613
89373,BOUNDARY,-2002,30600.207254987523
89374,BOUNDARY,-2002,30599.84247096471
89375,BOUNDARY,-2000,30599.477717482518
89376,BOUNDARY,-2001,30599.112960973864
89377,BOUNDARY,-2001,30598.748212627408
89378,BOUNDARY,-2001,30598.38347244288
89379,BOUNDARY,-2001,30598.018740420008
89380,BOUNDARY,-2001,30597.654016558514
89381,BOUNDARY,-2000,30597.289312046185
89382,BOUNDARY,-2001,30596.9246045065
89383,BOUNDARY,-2000,30596.559916315182
89384,BOUNDARY,-2001,30596.195225096213
89385,BOUNDARY,-2001,30595.830542037256
89386,BOUNDARY,-2002,30595.465855950595
89387,BOUNDARY,-2002,30595.10117802365
89388,BOUNDARY,-2000,30594.73653063051
89389,BOUNDARY,-2001,30594.371880208975
89390,BOUNDARY,-2002,30594.007226759146
89391,BOUNDARY,-2002,30593.64258146793
89392,BOUNDARY,-2001,30593.277955521746
89393,BOUNDARY,-2001,30592.91333773338
89394,BOUNDARY,-2002,30592.548716916124
89395,BOUNDARY,-2000,30592.184126629007
89396,BOUNDARY,-2000,30591.819544498634
89397,BOUNDARY,-2001,30591.45495933868
89398,BOUNDARY,-2002,30591.090371149243
89399,BOUNDARY,-2002,30590.72579111623
89400,BOUNDARY,-2001,30590.361230425056
89401,BOUNDARY,-2000,30589.996689075066
89402,BOUNDARY,-2000,30589.632155880183
89403,BOUNDARY,-2000,30589.267630840128
89404,BOUNDARY,-2000,30588.90311395463
89405,BOUNDARY,-2000,30588.53860522342
89406,BOUNDARY,-2000,30588.17410464622
89407,BOUNDARY,-2000,30587.809612222758
89408,BOUNDARY,-2002,30587.445105583392
89409,BOUNDARY,-2002,30587.08060709772
89410,BOUNDARY,-2002,30586.716116765463
89411,BOUNDARY,-2002,30586.35163458635
89412,BOUNDARY,-2002,30585.987160560104
89413,BOUNDARY,-2000,30585.622717054568
89414,BOUNDARY,-2002,30585.25825933299
89415,BOUNDARY,-2000,30584.893832131074
89416,BOUNDARY,-2002,30584.529390713073
89417,BOUNDARY,-2001,30584.164968630128
89418,BOUNDARY,-2002,30583.800543514728
89419,BOUNDARY,-2000,30583.4361489169
89420,BOUNDARY,-2000,30583.071762469248
89421,BOUNDARY,-2002,30582.70736180539
89422,BOUNDARY,-2000,30582.342991657533
89423,BOUNDARY,-2002,30581.978607293426
89424,BOUNDARY,-2000,30581.614253444266
89425,BOUNDARY,-2001,30581.249896561363
89426,BOUNDARY,-2000,30580.885559009683
89427,BOUNDARY,-2001,30580.521218423964
89428,BOUNDARY,-2000,30580.156897168672
89429,BOUNDARY,-2000,30579.7925840611
89430,BOUNDARY,-2002,30579.428256737112
89431,BOUNDARY,-2001,30579.063948742605
89432,BOUNDARY,-2000,30578.69966007693
89433,BOUNDARY,-2001,30578.335368376327
89434,BOUNDARY,-2002,30577.971073640896
89435,BOUNDARY,-2000,30577.606809414658
89436,BOUNDARY,-2001,30577.24254215305
89437,BOUNDARY,-2000,30576.878294218277
89438,BOUNDARY,-2000,30576.514054428768
89439,BOUNDARY,-2002,30576.149800422634
89440,BOUNDARY,-2000,30575.785576923077
89441,BOUNDARY,-2000,30575.421361567962
89442,BOUNDARY,-2000,30575.057154357015
89443,BOUNDARY,-2000,30574.69295528996
89444,BOUNDARY,-2000,30574.32876436653
89445,BOUNDARY,-2000,30573.96458158645
89446,BOUNDARY,-2002,30573.600384589583
89447,BOUNDARY,-2002,30573.236195736023
89448,BOUNDARY,-2001,30572.87202620517
89449,BOUNDARY,-2001,30572.507864816824
89450,BOUNDARY,-2000,30572.14372275014
89451,BOUNDARY,-2002,30571.779566466557
89452,BOUNDARY,-2001,30571.41542950409
89453,BOUNDARY,-2000,30571.051311862095
89454,BOUNDARY,-2001,30570.68719118206
89455,BOUNDARY,-2000,30570.323089821697
89456,BOUNDARY,-2002,30569.95897424432
89457,BOUNDARY,-2000,30569.594889164626
89458,BOUNDARY,-2000,30569.23081222473
89459,BOUNDARY,-2000,30568.86674342436
89460,BOUNDARY,-2000,30568.502682763246
89461,BOUNDARY,-2001,30568.138619063055
89462,BOUNDARY,-2000,30567.774574679752
89463,BOUNDARY,-2002,30567.41051607927
89464,BOUNDARY,-2000,30567.046487972817
89465,BOUNDARY,-2001,30566.682456826693
89466,BOUNDARY,-2000,30566.318444995864
89467,BOUNDARY,-2002,30565.954418947767
89468,BOUNDARY,-2000,30565.590423391604
89469,BOUNDARY,-2001,30565.22642479518
89470,BOUNDARY,-2000,30564.862445512463
89471,BOUNDARY,-2001,30564.49846318919
89472,BOUNDARY,-2001,30564.134489002146
89473,BOUNDARY,-2001,30563.770522951058
89474,BOUNDARY,-2000,30563.406576212084
89475,BOUNDARY,-2000,30563.04263760827
89476,BOUNDARY,-2000,30562.678707139345
89477,BOUNDARY,-2000,30562.314784805032
89478,BOUNDARY,-2002,30561.9508482532
89479,BOUNDARY,-2001,30561.586931011745
89480,BOUNDARY,-2001,30561.223021904338
89481,BOUNDARY,-2000,30560.859132106256
89482,BOUNDARY,-2001,30560.495239265998
89483,BOUNDARY,-2002,30560.13134338366
89484,BOUNDARY,-2001,30559.76746680971
89485,BOUNDARY,-2000,30559.4036095435
89486,BOUNDARY,-2002,30559.039738059586
89487,BOUNDARY,-2002,30558.675874708057
89488,BOUNDARY,-2002,30558.312019488647
89489,BOUNDARY,-2000,30557.94819475019
89490,BOUNDARY,-2001,30557.584366968378
89491,BOUNDARY,-2000,30557.220558491914
89492,BOUNDARY,-2000,30556.85675814598
89493,BOUNDARY,-2001,30556.49295475624
89494,BOUNDARY,-2001,30556.129159496726
89495,BOUNDARY,-2000,30555.76538354098
89496,BOUNDARY,-2001,30555.401604540984
89497,BOUNDARY,-2001,30555.0378336704
89498,BOUNDARY,-2002,30554.674059755525
89499,BOUNDARY,-2001,30554.310305143073
89500,BOUNDARY,-2000,30553.946569832402
89501,BOUNDARY,-2001,30553.582831476742
89502,BOUNDARY,-2001,30553.219101249135
89503,BOUNDARY,-2001,30552.855379149303
89504,BOUNDARY,-2001,30552.491665176974
89505,BOUNDARY,-2000,30552.12797050444
89506,BOUNDARY,-2000,30551.76428395862
89507,BOUNDARY,-2001,30551.40059436692
89508,BOUNDARY,-2002,30551.036901729454
89509,BOUNDARY,-2000,30550.6732395625
89510,BOUNDARY,-2000,30550.309585521172
89511,BOUNDARY,-2002,30549.945917261564
89512,BOUNDARY,-2001,30549.582268299222
89513,BOUNDARY,-2000,30549.218638633494
89514,BOUNDARY,-2000,30548.855017092297
89515,BOUNDARY,-2000,30548.49140367536
89516,BOUNDARY,-2001,30548.127787211226
89517,BOUNDARY,-2002,30547.76416769999
89518,BOUNDARY,-2001,30547.400567483633
89519,BOUNDARY,-2001,30547.0369753907
89520,BOUNDARY,-2001,30546.67339142091
89521,BOUNDARY,-2002,30546.309804403438
89522,BOUNDARY,-2002,30545.946225508815
89523,BOUNDARY,-2000,30545.5826770774
89524,BOUNDARY,-2002,30545.219114427415
89525,BOUNDARY,-2002,30544.855559899468
89526,BOUNDARY,-2000,30544.492035833166
89527,BOUNDARY,-2002,30544.128497548227
89528,BOUNDARY,-2002,30543.764967384504
89529,BOUNDARY,-2000,30543.401467680862
89530,BOUNDARY,-2002,30543.037953758518
89531,BOUNDARY,-2002,30542.674447956575
89532,BOUNDARY,-2001,30542.310961443953
89533,BOUNDARY,-2002,30541.947471881875
89534,BOUNDARY,-2001,30541.584001608328
89535,BOUNDARY,-2002,30541.22052828503
89536,BOUNDARY,-2000,30540.857085418156
89537,BOUNDARY,-2001,30540.49363950099
89538,BOUNDARY,-2002,30540.13019053363
89539,BOUNDARY,-2001,30539.766760852814
89540,BOUNDARY,-2000,30539.403350457895
89541,BOUNDARY,-2002,30539.039925844027
89542,BOUNDARY,-2002,30538.67650934757
89543,BOUNDARY,-2001,30538.313112136068
89544,BOUNDARY,-2002,30537.94971187349
89545,BOUNDARY,-2002,30537.58631972751
89546,BOUNDARY,-2001,30537.2229468653
89547,BOUNDARY,-2000,30536.859593286208
89548,BOUNDARY,-2001,30536.496236655203
89549,BOUNDARY,-2000,30536.132899306525
89550,BOUNDARY,-2001,30535.76955890564
89551,BOUNDARY,-2001,30535.406226619467
89552,BOUNDARY,-2001,30535.04290244774
89553,BOUNDARY,-2000,30534.679597556755
89554,BOUNDARY,-2000,30534.316300779417
89555,BOUNDARY,-2001,30533.95300094914
89556,BOUNDARY,-2001,30533.589709232212
89557,BOUNDARY,-2000,30533.226436794444
89558,BOUNDARY,-2000,30532.86317246924
89559,BOUNDARY,-2002,30532.499893924676
89560,BOUNDARY,-2002,30532.13662349263
89561,BOUNDARY,-2000,30531.77338350398
89562,BOUNDARY,-2001,30531.410140461358
89563,BOUNDARY,-2002,30531.04689436486
89564,BOUNDARY,-2001,30530.683667544996
89565,BOUNDARY,-2001,30530.320448836042
89566,BOUNDARY,-2001,30529.957238237723
89567,BOUNDARY,-2001,30529.594035749775
89568,BOUNDARY,-2000,30529.23085253662
89569,BOUNDARY,-2002,30528.867655103888
89570,BOUNDARY,-2001,30528.504476945407
89571,BOUNDARY,-2001,30528.141306896207
89572,BOUNDARY,-2001,30527.778144956013
89573,BOUNDARY,-2000,30527.415002288635
89574,BOUNDARY,-2002,30527.05184540157
89575,BOUNDARY,-2002,30526.688696622943
89576,BOUNDARY,-2002,30526.325555952488
89577,BOUNDARY,-2002,30525.962423389934
89578,BOUNDARY,-2000,30525.599321261918
89579,BOUNDARY,-2001,30525.23621607743
89580,BOUNDARY,-2000,30524.87313016298
89581,BOUNDARY,-2001,30524.51004119177
89582,BOUNDARY,-2002,30524.146949163893
89583,BOUNDARY,-2002,30523.78386524229
89584,BOUNDARY,-2001,30523.420800589392
89585,BOUNDARY,-2001,30523.057744041973
89586,BOUNDARY,-2000,30522.694706762217
89587,BOUNDARY,-2002,30522.331655262482
89588,BOUNDARY,-2000,30521.96863419208
89589,BOUNDARY,-2001,30521.605610063736
89590,BOUNDARY,-2002,30521.242582877552
89591,BOUNDARY,-2001,30520.879574957307
89592,BOUNDARY,-2001,30520.51657514064
89593,BOUNDARY,-2001,30520.153583427276
89594,BOUNDARY,-2001,30519.79059981695
89595,BOUNDARY,-2000,30519.42763547073
89596,BOUNDARY,-2002,30519.064656904327
89597,BOUNDARY,-2001,30518.701697601482
89598,BOUNDARY,-2001,30518.33874640059
89599,BOUNDARY,-2002,30517.975792140536
89600,BOUNDARY,-2002,30517.61284598214
89601,BOUNDARY,-2001,30517.249919085723
89602,BOUNDARY,-2000,30516.88701145064
89603,BOUNDARY,-2002,30516.524089595216
89604,BOUNDARY,-2000,30516.161198160797
89605,BOUNDARY,-2001,30515.79830366609
89606,BOUNDARY,-2002,30515.4354061112
89607,BOUNDARY,-2002,30515.072516656066
89608,BOUNDARY,-2002,30514.70963530042
89609,BOUNDARY,-2001,30514.346773203586
89610,BOUNDARY,-2000,30513.983930364913
89611,BOUNDARY,-2002,30513.621073305734
89612,BOUNDARY,-2001,30513.258235504174
89613,BOUNDARY,-2000,30512.895416959593
89614,BOUNDARY,-2002,30512.532584194432
89615,BOUNDARY,-2002,30512.169759526863
89616,BOUNDARY,-2002,30511.806942956617
89617,BOUNDARY,-2000,30511.444156800608
89618,BOUNDARY,-2001,30511.081367582407
89619,BOUNDARY,-2000,30510.71859761881
89620,BOUNDARY,-2000,30510.35583575095
89621,BOUNDARY,-2001,30509.993070820456
89622,BOUNDARY,-2001,30509.630313985406
89623,BOUNDARY,-2000,30509.267576403377
89624,BOUNDARY,-2001,30508.90483575828
89625,BOUNDARY,-2000,30508.542114365413
89626,BOUNDARY,-2000,30508.179401066656
89627,BOUNDARY,-2000,30507.816695861737
89628,BOUNDARY,-2001,30507.453987593162
89629,BOUNDARY,-2002,30507.09127626103
89630,BOUNDARY,-2001,30506.728584179404
89631,BOUNDARY,-2000,30506.365911347635
89632,BOUNDARY,-2002,30506.003224294895
89633,BOUNDARY,-2000,30505.640567648075
89634,BOUNDARY,-2001,30505.27790793672
89635,BOUNDARY,-2001,30504.915256317287
89636,BOUNDARY,-2000,30504.552623945736
89637,BOUNDARY,-2001,30504.18998850921
89638,BOUNDARY,-2002,30503.82735000781
89639,BOUNDARY,-2000,30503.464741909214
89640,BOUNDARY,-2002,30503.10211958947
89641,BOUNDARY,-2002,30502.73950536027
89642,BOUNDARY,-2000,30502.37692153232
89643,BOUNDARY,-2002,30502.01432348315
89644,BOUNDARY,-2002,30501.651733523715
89645,BOUNDARY,-2000,30501.289173963967
89646,BOUNDARY,-2000,30500.926622492916
89647,BOUNDARY,-2002,30500.564056800562
89648,BOUNDARY,-2002,30500.201499196857
89649,BOUNDARY,-2000,30499.838971990765
89650,BOUNDARY,-2001,30499.47644171779
89651,BOUNDARY,-2002,30499.113908378044
89652,BOUNDARY,-2000,30498.751405434345
89653,BOUNDARY,-2000,30498.388910577447
89654,BOUNDARY,-2000,30498.02642380708
89655,BOUNDARY,-2001,30497.663933969103
89656,BOUNDARY,-2002,30497.30144106362
89657,BOUNDARY,-2002,30496.938956244354
89658,BOUNDARY,-2001,30496.576490664524
89659,BOUNDARY,-2001,30496.214033170123
89660,BOUNDARY,-2000,30495.85159491412
89661,BOUNDARY,-2002,30495.489142436512
89662,BOUNDARY,-2002,30495.126698043765
89663,BOUNDARY,-2001,30494.764272888482
89664,BOUNDARY,-2002,30494.401844664524
89665,BOUNDARY,-2000,30494.039446829865
89666,BOUNDARY,-2001,30493.677045925993
89667,BOUNDARY,-2001,30493.31465310538
89668,BOUNDARY,-2002,30492.952257215507
89669,BOUNDARY,-2002,30492.589869408603
89670,BOUNDARY,-2002,30492.2274896844
89671,BOUNDARY,-2002,30491.865118042624
89672,BOUNDARY,-2000,30491.50277678651
89673,BOUNDARY,-2000,30491.14044361179
89674,BOUNDARY,-2000,30490.77811851819
89675,BOUNDARY,-2000,30490.415801505435
89676,BOUNDARY,-2001,30490.05348142201
89677,BOUNDARY,-2002,30489.691158268008
89678,BOUNDARY,-2001,30489.32885434555
89679,BOUNDARY,-2002,30488.966547352222
89680,BOUNDARY,-2002,30488.604248438893
89681,BOUNDARY,-2002,30488.24195760529
89682,BOUNDARY,-2002,30487.87967485114
89683,BOUNDARY,-2001,30487.51741132656
89684,BOUNDARY,-2001,30487.155155880646
89685,BOUNDARY,-2000,30486.792919663265
89686,BOUNDARY,-2002,30486.430669223737
89687,BOUNDARY,-2002,30486.06842686231
89688,BOUNDARY,-2001,30485.70620372848
89689,BOUNDARY,-2000,30485.343999821605
89690,BOUNDARY,-2002,30484.981781692495
89691,BOUNDARY,-2001,30484.6195827898
89692,BOUNDARY,-2000,30484.257403112875
89693,BOUNDARY,-2002,30483.89520921365
89694,BOUNDARY,-2002,30483.53302339064
89695,BOUNDARY,-2002,30483.17084564357
89696,BOUNDARY,-2000,30482.80869826971
89697,BOUNDARY,-2001,30482.446547822114
89698,BOUNDARY,-2001,30482.084405449397
89699,BOUNDARY,-2001,30481.722271151295
89700,BOUNDARY,-2000,30481.360156075807
89701,BOUNDARY,-2002,30480.998026777852
89702,BOUNDARY,-2000,30480.63592784999
89703,BOUNDARY,-2000,30480.273836995417
89704,BOUNDARY,-2002,30479.91173191831
89705,BOUNDARY,-2002,30479.54963491444
89706,BOUNDARY,-2002,30479.187545983546
89707,BOUNDARY,-2001,30478.825476272756
89708,BOUNDARY,-2002,30478.46340348687
89709,BOUNDARY,-2002,30478.101338773144
89710,BOUNDARY,-2002,30477.73928213131
89711,BOUNDARY,-2002,30477.377233561103
89712,BOUNDARY,-2000,30477.015215355805
89713,BOUNDARY,-2002,30476.65318292778
89714,BOUNDARY,-2002,30476.29115857057
89715,BOUNDARY,-2002,30475.929142283898
89716,BOUNDARY,-2002,30475.567134067504
89717,BOUNDARY,-2001,30475.205145067266
89718,BOUNDARY,-2001,30474.843164136517
89719,BOUNDARY,-2002,30474.48118012907
89720,BOUNDARY,-2001,30474.119215336603
89721,BOUNDARY,-2000,30473.757269758473
89722,BOUNDARY,-2001,30473.395321102962
89723,BOUNDARY,-2000,30473.033391661
89724,BOUNDARY,-2001,30472.671459141366
89725,BOUNDARY,-2001,30472.309534689328
89726,BOUNDARY,-2002,30471.947607159575
89727,BOUNDARY,-2001,30471.585698842042
89728,BOUNDARY,-2001,30471.223798591298
89729,BOUNDARY,-2002,30470.861895262402
89730,BOUNDARY,-2001,30470.500011144544
89731,BOUNDARY,-2000,30470.138146237085
89732,BOUNDARY,-2002,30469.776267106496
89733,BOUNDARY,-2000,30469.414418329936
89734,BOUNDARY,-2000,30469.052577618295
89735,BOUNDARY,-2001,30468.69073382738
89736,BOUNDARY,-2001,30468.328898101096
89737,BOUNDARY,-2000,30467.967081582847
89738,BOUNDARY,-2001,30467.60526198489
89739,BOUNDARY,-2000,30467.24346159418
89740,BOUNDARY,-2002,30466.881646980164
89741,BOUNDARY,-2000,30466.51986271604
89742,BOUNDARY,-2000,30466.158086514675
89743,BOUNDARY,-2000,30465.796318375807
89744,BOUNDARY,-2002,30465.43453601355
89745,BOUNDARY,-2002,30465.072761713745
89746,BOUNDARY,-2000,30464.711017761238
89747,BOUNDARY,-2000,30464.349281870145
89748,BOUNDARY,-2001,30463.987542897892
89749,BOUNDARY,-2002,30463.625800844577
89750,BOUNDARY,-2000,30463.26408913649
89751,BOUNDARY,-2001,30462.902374346802
89752,BOUNDARY,-2002,30462.540656475623
89753,BOUNDARY,-2000,30462.178968948112
89754,BOUNDARY,-2001,30461.81727833857
89755,BOUNDARY,-2001,30461.455595788535
89756,BOUNDARY,-2000,30461.093932439057
89757,BOUNDARY,-2001,30460.732266007108
89758,BOUNDARY,-2002,30460.37059649279
89759,BOUNDARY,-2000,30460.00895731904
89760,BOUNDARY,-2001,30459.64731506239
89761,BOUNDARY,-2002,30459.285669722933
89762,BOUNDARY,-2001,30458.924043581916
89763,BOUNDARY,-2001,30458.562425498258
89764,BOUNDARY,-2001,30458.200815471682
89765,BOUNDARY,-2001,30457.83921350192
89766,BOUNDARY,-2001,30457.47761958871
89767,BOUNDARY,-2001,30457.11603373177
89768,BOUNDARY,-2002,30456.75444479102
89769,BOUNDARY,-2002,30456.392863906247
89770,BOUNDARY,-2001,30456.031302216776
89771,BOUNDARY,-2002,30455.669737443048
89772,BOUNDARY,-2002,30455.308180724503
89773,BOUNDARY,-2000,30454.946654339277
89774,BOUNDARY,-2000,30454.585136008198
89775,BOUNDARY,-2001,30454.223614592036
89776,BOUNDARY,-2001,30453.862101229726
89777,BOUNDARY,-2000,30453.500607059716
89778,BOUNDARY,-2001,30453.139109804182
89779,BOUNDARY,-2002,30452.77760946324
89780,BOUNDARY,-2000,30452.416139451994
89781,BOUNDARY,-2000,30452.05467749301
89782,BOUNDARY,-2001,30451.693212447928
89783,BOUNDARY,-2001,30451.33175545482
89784,BOUNDARY,-2002,30450.97029537557
89785,BOUNDARY,-2001,30450.608854485716
89786,BOUNDARY,-2002,30450.247410509433
89787,BOUNDARY,-2002,30449.885974584293
89788,BOUNDARY,-2000,30449.524568984718
89789,BOUNDARY,-2000,30449.163171435255
89790,BOUNDARY,-2002,30448.801759661434
89791,BOUNDARY,-2002,30448.440355937677
89792,BOUNDARY,-2000,30448.07898253742
89793,BOUNDARY,-2000,30447.717617186194
89794,BOUNDARY,-2002,30447.35623761053
89795,BOUNDARY,-2000,30446.994888356814
89796,BOUNDARY,-2002,30446.633524878613
89797,BOUNDARY,-2001,30446.272180585096
89798,BOUNDARY,-2002,30445.910833203412
89799,BOUNDARY,-2001,30445.549505005623
89800,BOUNDARY,-2001,30445.188184855233
89801,BOUNDARY,-2000,30444.82688388771
89802,BOUNDARY,-2002,30444.465568695574
89803,BOUNDARY,-2000,30444.104283821252
89804,BOUNDARY,-2000,30443.74300699301
89805,BOUNDARY,-2002,30443.381715940093
89806,BOUNDARY,-2002,30443.020432933212
89807,BOUNDARY,-2000,30442.659180242073
89808,BOUNDARY,-2002,30442.29791332621
89809,BOUNDARY,-2000,30441.93667672505
89810,BOUNDARY,-2001,30441.575437033738
89811,BOUNDARY,-2002,30441.214194252374
89812,BOUNDARY,-2001,30440.8529706498
89813,BOUNDARY,-2000,30440.49176622538
89814,BOUNDARY,-2001,30440.130558710225
89815,BOUNDARY,-2000,30439.769370372433
89816,BOUNDARY,-2000,30439.40819007749
89817,BOUNDARY,-2002,30439.046995557634
89818,BOUNDARY,-2000,30438.685831347837
89819,BOUNDARY,-2000,30438.324675180083
89820,BOUNDARY,-2002,30437.963504787353
89821,BOUNDARY,-2001,30437.602353569877
89822,BOUNDARY,-2002,30437.24119926076
89823,BOUNDARY,-2001,30436.880064126115
89824,BOUNDARY,-2000,30436.5189481653
89825,BOUNDARY,-2000,30436.15784024492
89826,BOUNDARY,-2000,30435.796740364705
89827,BOUNDARY,-2000,30435.435648524384
89828,BOUNDARY,-2000,30435.074564723694
89829,BOUNDARY,-2001,30434.7134778301
89830,BOUNDARY,-2000,30434.352410107982
89831,BOUNDARY,-2002,30433.991328160657
89832,BOUNDARY,-2000,30433.630276516164
89833,BOUNDARY,-2000,30433.269232909955
89834,BOUNDARY,-2000,30432.908197341763
89835,BOUNDARY,-2000,30432.54716981132
89836,BOUNDARY,-2001,30432.186139186964
89837,BOUNDARY,-2001,30431.825116600063
89838,BOUNDARY,-2000,30431.464113181504
